symbol,signal_time,entry_time,direction,dir_label,setup_type,confidence_mode,confidence_raw,stage,entry_price,stop_price,stop_distance_pct,stop_source,R_abs,TP1_price,TP2_price,TP3_price,TP4_price,hit_1R,hit_2R,hit_3R,hit_4R,sl_hit,max_favorable_excursion_R,max_adverse_excursion_R,time_to_1R,time_to_2R,time_to_3R,time_to_SL,expired_without_resolution,ambiguous_1R,ambiguous_2R,ambiguous_3R,ambiguous_4R,htf_regime,session,month,hour_utc,period,failure_reason
ETHUSDT,2025-07-09 18:10:00,2025-07-09 18:15:00,1,LONG,RSI_TREND,MID,0.7887788183444904,0,2711.93,2669.2221635651363,0.0163647352199319,ema20_reclaim,42.707836434863566,2754.6378364348634,2797.345672869727,2840.0535093045905,2882.761345739454,True,True,False,False,False,2.544966195273556,0.0592397136262898,17.0,153.0,,,False,False,False,False,False,bullish,US,2025-07,18,TRAIN,no_sl
ETHUSDT,2025-07-14 07:50:00,2025-07-14 07:55:00,1,LONG,RSI_TREND,MILD,0.7300120168115471,0,3047.43,3036.10321167898,0.0044224923091367,ema20_reclaim,11.326788321020103,3058.75678832102,3070.08357664204,3081.41036496306,3092.7371532840803,False,False,False,False,True,0.0,1.5450098919500184,,,,2.0,False,False,False,False,False,bullish,Asian,2025-07,7,TRAIN,weak_structure
ETHUSDT,2025-07-15 13:00:00,2025-07-15 13:05:00,1,LONG,RSI_TREND,MILD,0.7502772984881375,0,3014.59,2987.238745125504,0.0086783505867132,ema20_reclaim,27.35125487449613,3041.9412548744963,3069.2925097489924,3096.643764623489,3123.9950194979847,True,False,False,False,True,1.83903810742162,1.0690551542944111,8.0,,,21.0,False,False,False,False,False,bullish,European,2025-07,13,TRAIN,other_sl
ETHUSDT,2025-07-15 13:05:00,2025-07-15 13:10:00,1,LONG,RSI_TREND,MILD,0.7354234813318699,0,3016.51,2989.881721780218,0.0083278147588488,ema20_reclaim,26.62827821978226,3043.1382782197825,3069.7665564395647,3096.394834659347,3123.0231128791293,True,False,False,False,True,1.816865499176659,1.1701845587917663,7.0,,,20.0,False,False,False,False,False,bullish,European,2025-07,13,TRAIN,other_sl
ETHUSDT,2025-07-20 03:30:00,2025-07-20 03:35:00,1,LONG,RSI_TREND,MID,0.7830291109262484,0,3683.32,3618.383177095054,0.009695857996159,ema20_reclaim,64.93682290494598,3748.256822904946,3813.193645809892,3878.130468714838,3943.067291619784,True,True,False,False,False,2.056922313484884,0.7037609472655534,98.0,158.0,,,False,False,False,False,False,bullish,Asian,2025-07,3,TRAIN,no_sl
ETHUSDT,2025-07-20 03:35:00,2025-07-20 03:40:00,1,LONG,RSI_TREND,MID,0.7830291109262484,0,3686.93,3624.833350705049,0.0166236626945347,ema20_reclaim,62.09664929495102,3749.026649294951,3811.123298589902,3873.219947884853,3935.316597179804,True,True,False,False,False,2.092866547157913,0.7940847140686101,97.0,156.0,,,False,False,False,False,False,bullish,Asian,2025-07,3,TRAIN,no_sl
ETHUSDT,2025-07-20 03:40:00,2025-07-20 03:45:00,1,LONG,RSI_TREND,MID,0.7830291109262484,0,3674.43,3629.353031590282,0.0116921507859449,ema20_reclaim,45.07696840971767,3719.5069684097175,3764.583936819435,3809.660905229153,3854.7378736388714,True,True,True,False,False,3.160372248309596,0.8166032743245544,63.0,134.0,155.0,,False,False,False,False,False,bullish,Asian,2025-07,3,TRAIN,no_sl
ETHUSDT,2025-07-21 10:45:00,2025-07-21 10:50:00,1,LONG,RSI_TREND,MILD,0.7523800461694264,0,3816.2,3781.855624317225,0.0081081144896688,ema20_reclaim,34.344375682774626,3850.5443756827744,3884.888751365549,3919.233127048324,3953.5775027310974,False,False,False,False,True,0.5124565420133003,1.1707884974065,,,,28.0,False,False,False,False,False,bullish,European,2025-07,10,TRAIN,other_sl
ETHUSDT,2025-07-24 14:40:00,2025-07-24 14:45:00,1,LONG,RSI_SCALP,HIGH,0.8646440263287873,1,3693.0,3625.54,0.0172690926340042,swing_low,67.46000000000004,3760.46,3827.92,3895.38,3962.84,True,False,False,False,True,1.1359324043877863,1.0521790690779718,5.0,,,144.0,False,False,False,False,False,neutral,European,2025-07,14,TRAIN,other_sl
ETHUSDT,2025-07-24 18:05:00,2025-07-24 18:10:00,1,LONG,RSI_SCALP,MILD,0.7335115048351959,1,3735.62,3713.48,0.0047171328408932,swing_low,22.139999999999876,3757.76,3779.9,3802.04,3824.18,False,False,False,False,True,0.743902439024406,1.0514905149051437,,,,40.0,False,False,False,False,False,bullish,US,2025-07,18,TRAIN,other_sl
ETHUSDT,2025-07-24 18:10:00,2025-07-24 18:15:00,1,LONG,RSI_SCALP,MILD,0.7439200045751072,1,3728.38,3713.48,0.0047144652874376,swing_low,14.900000000000093,3743.28,3758.18,3773.08,3787.980000000001,True,False,False,False,True,1.5912751677852277,1.076510067114085,6.0,,,39.0,False,False,False,False,False,bullish,US,2025-07,18,TRAIN,other_sl
ETHUSDT,2025-07-26 02:20:00,2025-07-26 02:25:00,1,LONG,RSI_SCALP,HIGH,0.847335859678991,1,3746.92,3704.52,0.0098043408532021,swing_low,42.40000000000009,3789.32,3831.72,3874.12,3916.52,False,False,False,False,False,0.7712264150943337,0.7849056603773615,,,,,True,False,False,False,False,bullish,Asian,2025-07,2,TRAIN,no_sl
ETHUSDT,2025-07-26 02:25:00,2025-07-26 02:30:00,1,LONG,RSI_SCALP,HIGH,0.8260237449496364,1,3746.13,3709.35,0.009770552196372,swing_low,36.7800000000002,3782.91,3819.690000000001,3856.4700000000007,3893.250000000001,False,False,False,False,False,0.9105492115279936,0.8833605220228401,,,,,True,False,False,False,False,bullish,Asian,2025-07,2,TRAIN,no_sl
ETHUSDT,2025-07-26 02:30:00,2025-07-26 02:35:00,1,LONG,RSI_TREND,MILD,0.7227501240116289,0,3739.16,3724.502933996688,0.0102330490759556,ema20_reclaim,14.657066003311684,3753.817066003312,3768.474132006623,3783.131198009935,3797.788264013247,True,True,False,False,True,2.760443324118096,1.176224491047833,37.0,74.0,,151.0,False,False,False,False,False,bullish,Asian,2025-07,2,TRAIN,other_sl
ETHUSDT,2025-07-28 02:30:00,2025-07-28 02:35:00,1,LONG,RSI_TREND,MILD,0.746498219525264,0,3898.96,3862.390243355665,0.0098212517354153,ema20_reclaim,36.56975664433503,3935.529756644335,3972.09951328867,4008.669269933005,4045.23902657734,True,False,False,False,True,1.119777755106919,1.0350082547203168,33.0,,,107.0,False,False,False,False,False,bullish,Asian,2025-07,2,TRAIN,other_sl
ETHUSDT,2025-07-30 01:50:00,2025-07-30 01:55:00,1,LONG,RSI_SCALP,MILD,0.7771820647140968,1,3799.51,3771.02,0.0078325821737059,swing_low,28.49000000000024,3828.000000000001,3856.4900000000007,3884.980000000001,3913.470000000001,True,False,False,False,True,1.2084942084941928,1.0073710073710085,57.0,,,109.0,False,False,False,False,False,neutral,Asian,2025-07,1,TRAIN,other_sl
ETHUSDT,2025-07-30 16:15:00,2025-07-30 16:20:00,1,LONG,RSI_SCALP,PREMIUM,0.8061779476432439,1,3805.18,3782.19,0.0058719473890336,swing_low,22.98999999999978,3828.17,3851.16,3874.149999999999,3897.139999999999,False,False,False,False,True,0.4471509351892256,1.896911700739456,,,,29.0,False,False,False,False,False,neutral,US,2025-07,16,TRAIN,fake_breakout
ETHUSDT,2025-07-30 16:20:00,2025-07-30 16:25:00,1,LONG,RSI_SCALP,MILD,0.764381422137632,1,3810.62,3782.19,0.0075779243099707,swing_low,28.42999999999984,3839.05,3867.48,3895.91,3924.3399999999992,False,False,False,False,True,0.1702427013717964,1.7252901864227932,,,,28.0,False,False,False,False,False,neutral,US,2025-07,16,TRAIN,weak_structure
ETHUSDT,2025-07-30 16:25:00,2025-07-30 16:30:00,1,LONG,RSI_SCALP,MILD,0.7413760398939426,1,3798.62,3782.19,0.0046082585467273,swing_low,16.429999999999836,3815.05,3831.48,3847.91,3864.3399999999992,True,False,False,False,True,1.024954351795515,2.255021302495441,18.0,,,27.0,False,False,False,False,False,neutral,US,2025-07,16,TRAIN,other_sl
ETHUSDT,2025-07-30 18:05:00,2025-07-30 18:10:00,1,LONG,RSI_SCALP,MILD,0.7551153383656173,1,3811.0,3784.42,0.0067790827373531,swing_low,26.579999999999927,3837.58,3864.16,3890.74,3917.32,False,False,False,False,True,0.0669676448457563,1.8596689240030089,,,,7.0,False,False,False,False,False,neutral,US,2025-07,18,TRAIN,weak_structure
ETHUSDT,2025-07-30 18:10:00,2025-07-30 18:15:00,1,LONG,RSI_SCALP,MILD,0.7392590077566391,1,3800.78,3784.42,0.0040580656027622,swing_low,16.360000000000127,3817.14,3833.500000000001,3849.8600000000006,3866.2200000000007,False,False,False,False,True,0.7334963325183317,2.396699266503651,,,,6.0,False,False,False,False,False,neutral,US,2025-07,18,TRAIN,other_sl
ETHUSDT,2025-07-30 18:15:00,2025-07-30 18:20:00,1,LONG,RSI_SCALP,MILD,0.7708018192310743,1,3808.52,3784.42,0.0063200901144547,swing_low,24.09999999999991,3832.62,3856.72,3880.82,3904.92,False,False,False,False,True,0.142738589211621,1.9481327800829875,,,,5.0,False,False,False,False,False,neutral,US,2025-07,18,TRAIN,weak_structure
ETHUSDT,2025-08-02 15:45:00,2025-08-02 15:50:00,-1,SHORT,RSI_TREND,MILD,0.7228252421163691,0,3463.23,3480.7242847163834,0.0067170743937479,ema20_loss,17.49428471638339,3445.7357152836166,3428.241430567233,3410.74714585085,3393.2528611344665,True,True,True,True,False,5.486363206957203,1.421607136455805,5.0,24.0,28.0,,False,False,False,False,False,bearish,European,2025-08,15,TRAIN,no_sl
ETHUSDT,2025-08-02 17:45:00,2025-08-02 17:50:00,-1,SHORT,RSI_TREND,MID,0.7805349517340011,0,3425.28,3464.182377601952,0.0100717211141554,ema20_loss,38.90237760195168,3386.3776223980485,3347.475244796097,3308.572867194145,3269.670489592193,True,False,False,False,True,1.577024433512312,1.1924721022108566,10.0,,,172.0,False,False,False,False,False,bearish,US,2025-08,17,TRAIN,other_sl
ETHUSDT,2025-08-02 17:50:00,2025-08-02 17:55:00,-1,SHORT,RSI_TREND,MILD,0.7788514973956376,0,3422.05,3460.080246401766,0.0113911117741802,ema20_loss,38.03024640176591,3384.0197535982343,3345.9895071964684,3307.9592607947025,3269.929014392937,True,False,False,False,True,1.694966667294757,1.0118262078421143,10.0,,,170.0,False,False,False,False,False,bearish,US,2025-08,17,TRAIN,other_sl
ETHUSDT,2025-08-06 09:10:00,2025-08-06 09:15:00,1,LONG,RSI_SCALP,PREMIUM,0.8102580489985662,1,3640.51,3615.49,0.0047649196212289,swing_low,25.02000000000044,3665.5300000000007,3690.550000000001,3715.5700000000015,3740.590000000002,False,False,False,False,True,0.0,1.010791366906474,,,,12.0,False,False,False,False,False,neutral,European,2025-08,9,TRAIN,weak_structure
ETHUSDT,2025-08-06 09:15:00,2025-08-06 09:20:00,1,LONG,RSI_SCALP,MILD,0.778741574824983,1,3633.09,3617.03,0.0046889575599809,swing_low,16.059999999999945,3649.15,3665.21,3681.27,3697.33,False,False,False,False,True,0.0516811955168076,1.112702366127049,,,,11.0,False,False,False,False,False,neutral,European,2025-08,9,TRAIN,weak_structure
ETHUSDT,2025-08-08 03:20:00,2025-08-08 03:25:00,1,LONG,RSI_TREND,MILD,0.7624526259731016,0,3962.79,3902.4144681882303,0.0130089739903561,ema20_reclaim,60.37553181176963,4023.1655318117696,4083.5410636235392,4143.916595435308,4204.292127247079,False,False,False,False,True,0.0,1.0434690694967717,,,,23.0,False,False,False,False,False,bullish,Asian,2025-08,3,TRAIN,weak_structure
ETHUSDT,2025-08-17 08:35:00,2025-08-17 08:40:00,1,LONG,RSI_SCALP,MILD,0.7500884912465978,1,4485.21,4463.49,0.0041920629679538,swing_low,21.72000000000025,4506.93,4528.650000000001,4550.370000000001,4572.090000000001,True,True,True,False,True,3.903775322283562,2.4106813996316325,2.0,2.0,5.0,123.0,False,False,False,False,False,neutral,European,2025-08,8,TRAIN,other_sl
ETHUSDT,2025-08-22 19:00:00,2025-08-22 19:05:00,1,LONG,RSI_SCALP,MILD,0.7247804135574512,1,4804.74,4782.37,0.004713820129781,swing_low,22.36999999999989,4827.11,4849.48,4871.849999999999,4894.219999999999,True,True,True,False,True,3.5109521680822686,1.4836835046937755,7.0,10.0,24.0,76.0,False,False,False,False,False,bullish,US,2025-08,19,TRAIN,other_sl
ETHUSDT,2025-08-22 19:10:00,2025-08-22 19:15:00,1,LONG,RSI_SCALP,MILD,0.7466278212435767,1,4808.01,4782.37,0.0056037028103764,swing_low,25.640000000000327,4833.650000000001,4859.290000000001,4884.930000000001,4910.5700000000015,True,True,False,False,True,2.93564742589698,1.4219968798751783,5.0,18.0,,74.0,False,False,False,False,False,bullish,US,2025-08,19,TRAIN,other_sl
ETHUSDT,2025-08-26 00:50:00,2025-08-26 00:55:00,-1,SHORT,RSI_TREND,MILD,0.764124910753821,0,4341.71,4368.735611672978,0.0079356053454453,ema20_loss,27.025611672977902,4314.684388327022,4287.658776654044,4260.633164981066,4233.607553308088,False,False,False,False,True,0.3352375557537971,1.7624022936592372,,,,5.0,False,False,False,False,False,bearish,Asian,2025-08,0,TRAIN,fake_breakout
ETHUSDT,2025-08-28 08:00:00,2025-08-28 08:05:00,1,LONG,RSI_SCALP,MILD,0.7478248036576642,1,4618.09,4570.88,0.007831628666192,swing_low,47.21000000000004,4665.3,4712.51,4759.72,4806.93,False,False,False,False,True,0.1429781825884345,1.0131328108451576,,,,68.0,False,False,False,False,False,neutral,European,2025-08,8,TRAIN,weak_structure
ETHUSDT,2025-08-28 10:35:00,2025-08-28 10:40:00,1,LONG,RSI_SCALP,MILD,0.7319112414068695,1,4609.34,4589.2,0.004583186019222,swing_low,20.140000000000327,4629.4800000000005,4649.620000000001,4669.760000000001,4689.9000000000015,False,False,False,False,True,0.0327706057596744,1.0233366434955435,,,,6.0,False,False,False,False,False,neutral,European,2025-08,10,TRAIN,weak_structure
ETHUSDT,2025-09-01 05:05:00,2025-09-01 05:10:00,-1,SHORT,RSI_SCALP,MILD,0.7207340622253294,1,4368.27,4391.42,0.0045912589932171,swing_high,23.14999999999964,4345.120000000001,4321.970000000001,4298.8200000000015,4275.670000000002,False,False,False,False,True,0.428941684665246,0.7568034557235336,,,,2.0,False,False,False,False,False,neutral,Asian,2025-09,5,TRAIN,other_sl
ETHUSDT,2025-09-01 05:15:00,2025-09-01 05:20:00,-1,SHORT,RSI_SCALP,MILD,0.7378847741803751,1,4373.3,4391.42,0.0062186660800865,swing_high,18.11999999999989,4355.18,4337.06,4318.9400000000005,4300.820000000001,False,False,False,False,True,0.1826710816776771,0.1793598233995595,,,,1.0,False,False,False,False,False,neutral,Asian,2025-09,5,TRAIN,low_vol_chop
ETHUSDT,2025-09-01 13:50:00,2025-09-01 13:55:00,-1,SHORT,RSI_SCALP,MILD,0.7725665693698345,1,4380.11,4409.67,0.0061789946127746,swing_high,29.5600000000004,4350.549999999999,4320.989999999999,4291.429999999999,4261.869999999998,True,True,True,True,True,5.144790257104122,0.8558863328822679,35.0,42.0,81.0,200.0,False,False,False,False,False,neutral,European,2025-09,13,TRAIN,other_sl
ETHUSDT,2025-09-01 15:10:00,2025-09-01 15:15:00,-1,SHORT,RSI_SCALP,PREMIUM,0.8068662847882501,1,4380.28,4401.909999999999,0.004055536674323,swing_high,21.6299999999992,4358.650000000001,4337.020000000001,4315.390000000002,4293.760000000003,True,True,True,True,True,7.237632917244844,0.9630143319464032,7.0,23.0,26.0,184.0,False,False,False,False,False,neutral,European,2025-09,15,TRAIN,other_sl
ETHUSDT,2025-09-01 15:20:00,2025-09-01 15:25:00,-1,SHORT,RSI_SCALP,HIGH,0.8216121573663495,1,4370.27,4401.0,0.005301761847873,swing_high,30.729999999999563,4339.540000000001,4308.810000000001,4278.080000000002,4247.350000000002,True,True,True,True,True,4.482590302635924,0.969410999023768,21.0,62.0,63.0,176.0,False,False,False,False,False,neutral,European,2025-09,15,TRAIN,other_sl
ETHUSDT,2025-09-01 15:25:00,2025-09-01 15:30:00,-1,SHORT,RSI_SCALP,HIGH,0.8244323298175738,1,4372.67,4401.0,0.006775892281156,swing_high,28.329999999999927,4344.34,4316.01,4287.68,4259.35,True,True,True,True,True,4.707377338510414,1.2064948817508077,20.0,23.0,62.0,175.0,False,False,False,False,False,neutral,European,2025-09,15,TRAIN,other_sl
ETHUSDT,2025-09-01 20:35:00,2025-09-01 20:40:00,-1,SHORT,RSI_SCALP,MILD,0.7360442241211015,2,4303.44,4359.95,0.0147607487903028,swing_high,56.51000000000022,4246.929999999999,4190.419999999999,4133.909999999999,4077.399999999999,True,False,False,False,True,0.6793487878251668,1.5931693505574127,12.0,,,75.0,False,False,False,False,False,bearish,US,2025-09,20,TRAIN,other_sl
ETHUSDT,2025-09-04 18:20:00,2025-09-04 18:25:00,-1,SHORT,RSI_SCALP,MID,0.7864971373058982,1,4287.93,4317.5,0.0062835913428146,swing_high,29.56999999999971,4258.360000000001,4228.790000000001,4199.220000000001,4169.6500000000015,False,False,False,False,True,0.3993912749408358,1.27730808251606,,,,38.0,False,False,False,False,False,bearish,US,2025-09,18,TRAIN,fake_breakout
ETHUSDT,2025-09-04 18:25:00,2025-09-04 18:30:00,-1,SHORT,RSI_SCALP,MID,0.788711619304512,1,4278.26,4317.5,0.0086202868756715,swing_high,39.23999999999978,4239.02,4199.780000000001,4160.540000000001,4121.300000000001,False,False,False,False,True,0.4811416921508719,0.7823649337410803,,,,37.0,False,False,False,False,False,bearish,US,2025-09,18,TRAIN,other_sl
ETHUSDT,2025-09-04 18:50:00,2025-09-04 18:55:00,-1,SHORT,RSI_SCALP,HIGH,0.8597151616439075,1,4280.1,4306.65,0.0072362250947794,swing_high,26.549999999999272,4253.550000000001,4227.000000000002,4200.450000000003,4173.900000000003,False,False,False,False,True,0.1973634651600725,1.2568738229755485,,,,18.0,False,False,False,False,False,bearish,US,2025-09,18,TRAIN,weak_structure
ETHUSDT,2025-09-12 22:15:00,2025-09-12 22:20:00,1,LONG,RSI_TREND,PREMIUM,0.8098931982532765,0,4694.0,4659.33723230022,0.0066014471781721,ema20_reclaim,34.66276769978049,4728.6627676997805,4763.325535399561,4797.9883030993415,4832.651070799122,True,False,False,False,True,1.968971450610166,1.1326273868271877,35.0,,,186.0,False,False,False,False,False,bullish,US,2025-09,22,TRAIN,other_sl
ETHUSDT,2025-09-12 22:20:00,2025-09-12 22:25:00,1,LONG,RSI_TREND,HIGH,0.8280972211983327,0,4711.13,4664.578448271627,0.0105616554764205,ema20_reclaim,46.55155172837294,4757.681551728373,4804.233103456746,4850.784655185119,4897.336206913492,True,False,False,False,True,1.0981374004089857,1.2113452270943506,64.0,,,185.0,False,False,False,False,False,bullish,US,2025-09,22,TRAIN,other_sl
ETHUSDT,2025-09-18 01:10:00,2025-09-18 01:15:00,1,LONG,RSI_SCALP,PREMIUM,0.8164268566960806,1,4602.73,4580.45,0.0051885829456556,swing_low,22.279999999999745,4625.009999999999,4647.289999999999,4669.569999999999,4691.849999999999,True,False,False,False,True,1.8110412926391752,1.8456014362657251,4.0,,,59.0,False,False,False,False,False,bullish,Asian,2025-09,1,TRAIN,other_sl
ETHUSDT,2025-10-02 06:30:00,2025-10-02 06:35:00,1,LONG,RSI_TREND,MILD,0.7600279972102432,0,4404.44,4384.079008590163,0.0047109630586963,ema20_reclaim,20.36099140983697,4424.800991409837,4445.1619828196735,4465.522974229511,4485.883965639348,False,False,False,False,True,0.6193215126994422,1.1463096039971326,,,,14.0,False,False,False,False,False,bullish,Asian,2025-10,6,TRAIN,other_sl
ETHUSDT,2025-10-05 02:30:00,2025-10-05 02:35:00,1,LONG,RSI_TREND,PREMIUM,0.8061964218001844,0,4539.0,4488.523741050452,0.0104294603081569,ema20_reclaim,50.47625894954763,4589.476258949548,4639.952517899095,4690.428776848643,4740.905035798191,True,False,False,False,False,1.5417148897223718,0.8564422344217131,63.0,,,,False,False,False,False,False,bullish,Asian,2025-10,2,TRAIN,no_sl
ETHUSDT,2025-10-05 02:35:00,2025-10-05 02:40:00,1,LONG,RSI_TREND,PREMIUM,0.8061964218001844,0,4517.33,4492.204337140885,0.0077235144381842,ema20_reclaim,25.125662859114527,4542.455662859114,4567.581325718229,4592.706988577344,4617.832651436458,True,True,True,False,False,3.959696528520003,0.8580868143018339,3.0,5.0,62.0,,False,False,False,False,False,bullish,Asian,2025-10,2,TRAIN,no_sl
ETHUSDT,2025-10-05 04:45:00,2025-10-05 04:50:00,1,LONG,RSI_TREND,MILD,0.7434201609952902,0,4580.64,4542.580710388445,0.006777904751104,ema20_reclaim,38.05928961155496,4618.699289611555,4656.75857922311,4694.817868834665,4732.87715844622,False,False,False,False,True,0.9506220523100616,1.2617156150340063,,,,62.0,False,False,False,False,False,bullish,Asian,2025-10,4,TRAIN,other_sl
ETHUSDT,2025-10-06 20:05:00,2025-10-06 20:10:00,1,LONG,RSI_TREND,MILD,0.7392300650135142,0,4732.19,4707.3818939666135,0.0056521577379179,ema20_reclaim,24.80810603338614,4756.998106033386,4781.806212066772,4806.614318100158,4831.422424133544,False,False,False,False,True,0.0,1.1468025798387231,,,,1.0,False,False,False,False,False,bullish,US,2025-10,20,TRAIN,weak_structure
ETHUSDT,2025-10-08 22:05:00,2025-10-08 22:10:00,1,LONG,RSI_SCALP,MID,0.7901541238052951,1,4531.07,4515.0,0.0044211199435508,swing_low,16.06999999999971,4547.139999999999,4563.209999999999,4579.279999999999,4595.349999999999,False,False,False,False,True,0.0130678282514026,1.3298070939639253,,,,11.0,False,False,False,False,False,neutral,US,2025-10,22,TRAIN,weak_structure
ETHUSDT,2025-10-08 23:30:00,2025-10-08 23:35:00,1,LONG,RSI_SCALP,HIGH,0.8557233871760898,1,4536.53,4513.77,0.0050302099153769,swing_low,22.75999999999931,4559.289999999999,4582.049999999998,4604.809999999998,4627.569999999997,False,False,False,False,True,0.0,1.108963093145894,,,,11.0,False,False,False,False,False,neutral,US,2025-10,23,TRAIN,weak_structure
ETHUSDT,2025-10-09 13:50:00,2025-10-09 13:55:00,-1,SHORT,RSI_TREND,PREMIUM,0.8179275159317748,0,4353.73,4384.40045233803,0.0049118954148274,ema20_loss,30.670452338030373,4323.059547661969,4292.389095323939,4261.718642985908,4231.048190647878,True,True,False,False,True,2.395465159439459,1.2507151696760113,7.0,33.0,,133.0,False,False,False,False,False,bearish,European,2025-10,13,TRAIN,other_sl
ETHUSDT,2025-10-13 14:35:00,2025-10-13 14:40:00,-1,SHORT,RSI_SCALP,MID,0.7964818670970615,1,4122.29,4145.06,0.0051846894036394,swing_high,22.77000000000044,4099.52,4076.749999999999,4053.979999999999,4031.209999999998,True,False,False,False,True,1.050065876152806,1.4743083003952158,1.0,,,16.0,False,False,False,False,False,neutral,European,2025-10,14,TRAIN,other_sl
ETHUSDT,2025-10-14 19:50:00,2025-10-14 19:55:00,-1,SHORT,RSI_SCALP,HIGH,0.8244723540907715,2,4105.57,4134.92,0.0060118582748813,swing_high,29.350000000000364,4076.2199999999993,4046.869999999999,4017.519999999999,3988.1699999999983,False,False,False,False,True,0.6548551959113991,1.132538330494047,,,,25.0,False,False,False,False,False,neutral,US,2025-10,19,TRAIN,other_sl
ETHUSDT,2025-10-14 19:55:00,2025-10-14 20:00:00,-1,SHORT,RSI_SCALP,PREMIUM,0.8160428445020234,2,4114.71,4129.39,0.0064465968305655,swing_high,14.680000000000293,4100.03,4085.35,4070.669999999999,4055.989999999999,True,True,False,False,True,1.059264305177134,2.5143051771116567,1.0,2.0,,24.0,False,False,False,False,False,neutral,US,2025-10,19,TRAIN,other_sl
ETHUSDT,2025-10-15 06:20:00,2025-10-15 06:25:00,-1,SHORT,RSI_SCALP,MID,0.7987213783025404,1,4076.63,4114.76,0.008433100101707,swing_high,38.13000000000011,4038.5,4000.37,3962.24,3924.11,False,False,False,False,True,0.0645161290322588,0.9855756622082184,,,,3.0,False,False,False,False,False,neutral,Asian,2025-10,6,TRAIN,weak_structure
ETHUSDT,2025-10-15 06:25:00,2025-10-15 06:30:00,-1,SHORT,RSI_SCALP,MID,0.7953271052964622,1,4079.61,4114.01,0.0078244616089386,swing_high,34.40000000000009,4045.21,4010.81,3976.41,3942.01,False,False,False,False,True,0.0093023255814,0.8497093023255664,,,,2.0,False,False,False,False,False,neutral,Asian,2025-10,6,TRAIN,weak_structure
ETHUSDT,2025-10-15 19:35:00,2025-10-15 19:40:00,-1,SHORT,RSI_SCALP,PREMIUM,0.8055257426890506,1,3986.57,4005.76,0.0053836172386185,swing_high,19.19000000000005,3967.38,3948.19,3929.0,3909.81,True,True,False,False,True,2.798853569567477,0.6477331943720585,9.0,10.0,,66.0,False,False,False,False,False,bearish,US,2025-10,19,TRAIN,other_sl
ETHUSDT,2025-10-15 19:45:00,2025-10-15 19:50:00,-1,SHORT,RSI_SCALP,MILD,0.7514212635894475,1,3984.95,4005.76,0.0043626954437413,swing_high,20.809999999999945,3964.14,3943.33,3922.52,3901.71,True,True,False,False,True,1.5353195579048486,1.6429601153291755,7.0,8.0,,64.0,False,False,False,False,False,bearish,US,2025-10,19,TRAIN,other_sl
ETHUSDT,2025-10-15 19:50:00,2025-10-15 19:55:00,-1,SHORT,RSI_SCALP,MILD,0.7362934405595232,1,3974.24,4005.4899999999993,0.0081320252291615,swing_high,31.249999999999545,3942.99,3911.7400000000007,3880.490000000001,3849.2400000000016,True,False,False,False,True,1.34336000000002,0.7731200000000066,7.0,,,63.0,False,False,False,False,False,bearish,US,2025-10,19,TRAIN,other_sl
ETHUSDT,2025-10-21 04:00:00,2025-10-21 04:05:00,-1,SHORT,RSI_SCALP,HIGH,0.8672311688096771,1,3891.29,3938.66,0.011793719093186,swing_high,47.36999999999989,3843.92,3796.55,3749.18,3701.81,True,False,False,False,True,0.7726409119696008,1.3033565547815154,12.0,,,122.0,False,False,False,False,False,neutral,Asian,2025-10,4,TRAIN,other_sl
ETHUSDT,2025-10-21 13:05:00,2025-10-21 13:10:00,-1,SHORT,RSI_SCALP,MILD,0.7248013559214661,2,3876.93,3911.8400000000006,0.0098719537381248,swing_high,34.910000000000764,3842.019999999999,3807.1099999999983,3772.1999999999975,3737.289999999997,False,False,False,False,True,0.7149813806931965,1.2941850472643612,,,,12.0,False,False,False,False,False,bearish,European,2025-10,13,TRAIN,other_sl
ETHUSDT,2025-11-02 12:35:00,2025-11-02 12:40:00,-1,SHORT,RSI_SCALP,HIGH,0.8209547878407416,1,3875.93,3891.32,0.0043671278133388,swing_high,15.390000000000327,3860.54,3845.149999999999,3829.759999999999,3814.369999999999,True,True,False,False,True,2.387264457439831,1.1052631578947276,8.0,21.0,,131.0,False,False,False,False,False,neutral,European,2025-11,12,TRAIN,other_sl
ETHUSDT,2025-11-02 14:30:00,2025-11-02 14:35:00,-1,SHORT,RSI_SCALP,HIGH,0.8513949731225224,1,3851.0,3870.88,0.0058230933331948,swing_high,19.88000000000011,3831.12,3811.24,3791.36,3771.48,False,False,False,False,True,0.4597585513078381,1.2731388329979785,,,,102.0,False,False,False,False,False,neutral,European,2025-11,14,TRAIN,fake_breakout
ETHUSDT,2025-11-03 05:45:00,2025-11-03 05:50:00,-1,SHORT,RSI_TREND,MILD,0.7305870739531848,0,3733.76,3747.8055343726855,0.0044558381993592,ema20_loss,14.045534372685324,3719.714465627315,3705.6689312546296,3691.623396881944,3677.577862509259,True,True,True,True,False,12.095659409754385,1.029508711902107,4.0,11.0,11.0,,False,False,False,False,False,bearish,Asian,2025-11,5,TRAIN,no_sl
